ticker,fetched_at,price,sector,industry,name,pe,pb,eps,roe,margin,debt_eq,market_cap,peg,mom_12_2,error,currency,avg_volume,country,target_low_price,target_mean_price,target_high_price,recommendation_key,num_analyst_opinions,free_cashflow,total_cash,total_debt,quick_ratio,operating_margin,financial_currency,buyback_avg_3y,div_avg_3y,sector_median_pe,industry_median_pe,industry_count,peer_median_pe,roe_pct,margin_pct,debt_pct,quality_multiplier,fair_pe,fair_value,valuation_gap,sector_momentum,sector_median_pb,analyst_gap,explication,passes_filter
911622.TW,2026-09-03,3.5999999046325684,Basic Materials,Steel,Tycoons Worldwide Group (Thailand) Public Company Limited,51.42857,0.5680409,0.07,0.008669999,0.00546,45.42,2148296192.0,,-0.0818414743316795,,TWD,48339.0,Thailand,,,,none,,,,,,,,,,18.017094999999998,17.6,37,17.6,0.006993006993006993,0.013986013986013986,0.5944055944055944,0.6083916083916086,10.70769230769231,0.7495384615384618,-0.7917948662793193,0.26868299339449564,2.0752654,,ecart porte principalement par le multiple median du secteur,False
4956.TW,2026-09-03,36.150001525878906,Technology,Electronic Components,"Epileds Technologies, Inc.",76.914894,2.1457827,0.47,0.02859,0.03329,53.008,3629749248.0,,0.724465584452417,,TWD,2204274.0,Taiwan,,,,none,,,,,,,,,,24.234068,25.629434,116,25.629434,0.026595744680851064,0.14184397163120568,0.7127659574468085,0.6205673758865248,15.904790602836878,7.475251583333332,-0.793215732564161,0.18160768933520066,3.1429535,,momentum (+72%) superieur au secteur (+18%),False
PINS,2026-09-02,21.209999084472656,Communication Services,Internet Content & Information,"Pinterest, Inc.",62.38235,4.1450067,0.34,0.06461,0.054640003,41.35,12011498496.0,0.37,-0.325147643140683,,USD,13751471.0,United States,22.0,28.99333,42.36,buy,36.0,,,,,,,,,19.260586,17.665804,23,17.665804,0.12871287128712872,0.1188118811881188,0.4752475247524752,0.7252475247524753,12.812080623762379,4.356107412079209,-0.7946201037194663,0.0100046117589944,2.833409,0.3669651698016969,"PEG bas (0.37) : croissance qui justifie plus que le P/E actuel ; cible analystes (36 analystes, moyenne 28.99) +37% au-dessus du prix actuel",False
9921.TW,2026-09-03,100.5,Consumer Cyclical,Leisure,"Giant Manufacturing Co., Ltd.",65.68628,1.1453513,1.53,0.02305,0.010570001,39.285,39000530944.0,0.13,0.093944405586738,,TWD,2979141.0,Taiwan,73.0,114.9,160.0,buy,10.0,,,,,,,,,16.624776,19.272102,32,19.272102,0.04184100418410042,0.06276150627615062,0.35355648535564854,0.6982217573221758,13.45620092573222,20.587987416370297,-0.795144403817211,0.0049086485502458,1.82180005,0.14328358208955239,"momentum (+9%) superieur au secteur (+0%) ; PEG bas (0.13) : croissance qui justifie plus que le P/E actuel ; cible analystes (10 analystes, moyenne 114.90) +14% au-dessus du prix actuel",False
911868.TW,2026-09-03,1.1699999570846558,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Neo-Neon Holdings Limited,58.5,0.6662061,0.02,0.0055400003,0.010190001,4.462,2446270464.0,,-0.1076923006385033,,TWD,338408.0,Hong Kong,,,,none,,,,,,,,,,16.624776,15.793919,29,15.793919,0.01882845188284519,0.058577405857740586,0.06485355648535565,0.7578451882845187,11.969345518305438,0.23938691036610876,-0.7953957956010524,0.0049086485502458,1.82180005,,dette plus faible que la mediane du secteur,False
MUC,2026-09-02,10.484999656677246,Financial Services,Asset Management,"BlackRock MuniHoldings California Quality Fund, Inc.",45.586956,0.8895393,0.23,0.01907,0.25151,66.552,987518400.0,,0.0283410935129504,,USD,353561.0,United States,,,,none,,,,,,,,,,13.980483,14.231216499999999,124,14.231216499999999,0.005,0.415,0.8083333333333333,0.6541666666666666,9.309587460416664,2.1412051158958327,-0.795783959369781,0.1924712877471899,1.5007997,,ecart porte principalement par le multiple median du secteur,False
UVV,2026-09-02,46.59999847412109,Consumer Defensive,Tobacco,Universal Corporation,61.31579,0.8367599,0.76,0.022769999,0.0067000003,85.545,1160305280.0,12.71,-0.1330635999650538,,USD,282517.0,United States,67.0,67.0,67.0,none,1.0,,,,,,,,,19.023937,20.745886,5,20.745886,0.013953488372093023,0.023255813953488372,0.641860465116279,0.6023255813953489,12.495777846511627,9.496791163348837,-0.7962061915383367,0.0287881697864988,2.0474098,0.4377682874218951,ecart porte principalement par le multiple median du secteur,False
8163.TW,2026-09-03,31.39999961853028,Technology,Computer Hardware,Darfon Electronics Corp.,52.333332,0.8052108,0.6,-0.0064,0.0062800003,87.384,8666399744.0,0.59,-0.1474041390544251,,TWD,2266993.0,Taiwan,,,,none,,,,,,,,,,24.234068,17.581669,69,17.581669,0.010638297872340425,0.01950354609929078,0.8351063829787234,0.6,10.5490014,6.32940084,-0.7984267223919076,0.18160768933520066,3.1429535,,PEG bas (0.59) : croissance qui justifie plus que le P/E actuel,False
6724.T,2026-09-03,3228.0,Technology,Computer Hardware,Seiko Epson Corporation,56.711174,1.1953766,56.92,0.0297,0.01684,31.203,1034340728832.0,0.17,0.7333310355027278,,JPY,1873211.0,Japan,1800.0,2762.5,3800.0,hold,8.0,,,,,,,,,24.234068,17.581669,69,17.581669,0.031914893617021274,0.05851063829787234,0.526595744680851,0.648936170212766,11.409380946808511,649.4219634923405,-0.7988159964397954,0.18160768933520066,3.1429535,-0.1442069392812887,momentum (+73%) superieur au secteur (+18%) ; PEG bas (0.17) : croissance qui justifie plus que le P/E actuel,False
SDZ.SW,2026-09-03,69.81999969482422,Healthcare,Drug Manufacturers - Specialty & Generic,Sandoz Group AG,58.672264,4.1705422,1.19,0.07249,0.05533,68.915,30210596864.0,1.08,0.457399308692163,,CHF,769491.0,Switzerland,55.019123,73.08751,92.75244,buy,16.0,,,,,,,,,23.3923085,16.557863,39,16.557863,0.1532258064516129,0.21370967741935484,0.6693548387096774,0.7127016129032259,11.800815666330648,14.04297064293347,-0.7988689386377285,0.10175650651128215,2.97182475,0.046799059287564004,"momentum (+46%) superieur au secteur (+10%) ; cible analystes (16 analystes, moyenne 73.09) +5% au-dessus du prix actuel",False
CVI,2026-09-03,43.4900016784668,Energy,Oil & Gas Refining & Marketing,"CVR Energy, Inc.",63.028988,8.328227,0.69,0.24254999,0.0081400005,241.801,4372076032.0,0.71,0.1546151417191741,,USD,1012565.0,United States,25.0,31.4,36.0,none,5.0,214500000.0,737000000.0,1799000064.0,0.879,0.02849,USD,0.0,-201333333.3333333,15.8420275,13.576387,15,13.576387,0.78,0.02,0.9466666666666667,0.9083333333333333,12.331884858333334,8.509000552249999,-0.8043458214796285,0.44640223635905524,2.0878667,-0.27799496923112144,ROE (24%) dans le haut du secteur ; PEG bas (0.71) : croissance qui justifie plus que le P/E actuel,False
1718.TW,2026-09-03,10.949999809265137,Financial Services,Banks - Regional,China Man-Made Fiber Corporation,45.625,0.61544514,0.24,0.09228,0.01719,80.674,14517189632.0,,0.6769230182354267,,TWD,43785528.0,Taiwan,,,,none,,,,,,,,,,13.980483,13.38502025,216,13.38502025,0.235,0.015,0.84,0.66125,8.8508446403125,2.124202713675,-0.8060088812168156,0.1924712877471899,1.5007997,,momentum (+68%) superieur au secteur (+19%),False
EVK.DE,2026-09-02,18.89999961853028,Basic Materials,Specialty Chemicals,Evonik Industries AG,72.69231,1.1203984,0.26,0.01601,0.00857,52.099,8807399424.0,6.23,0.36858004901461,,EUR,1244124.0,Germany,14.0,18.27692,21.0,hold,13.0,,,,,,,,,18.017094999999998,23.394042,72,23.394042,0.017482517482517484,0.03146853146853147,0.6643356643356644,0.6005244755244756,14.048694802447555,3.652660648636364,-0.8067375279174527,0.26868299339449564,2.0752654,-0.03296717624900847,momentum (+37%) superieur au secteur (+27%),False
NMAX,2026-09-02,11.031999588012695,Communication Services,Broadcasting,"Newsmax, Inc.",64.89411,12.593607,0.17,-0.05824,-0.031519998,10.23,1424900224.0,,-0.1322580193629732,,USD,1160890.0,United States,17.0,18.5,20.0,strong_buy,2.0,,,,,,,,,19.260586,17.948254,7,17.948254,0.009900990099009901,0.009900990099009901,0.2376237623762376,0.698019801980198,12.528236702970295,2.1298002395049505,-0.806943408353715,0.0100046117589944,2.833409,0.6769398740824817,dette plus faible que la mediane du secteur,False
BOQ.AX,2026-09-03,6.599999904632568,Financial Services,Banks - Regional,Bank of Queensland Limited,43.999996,0.73414904,0.15,0.0164,0.05889,,4328393216.0,4.08,-0.0218491777817871,,AUD,1797798.0,Australia,5.5,6.29408,7.2,underperform,14.0,,,,,,,,,13.980483,13.38502025,216,13.38502025,0.0033333333333333335,0.07,0.5391666666666667,0.634375,8.49112222109375,1.2736683331640626,-0.80701994673211,0.1924712877471899,1.5007997,-0.04635150137166544,ecart porte principalement par le multiple median du secteur,False
SJM,2026-09-02,132.19000244140625,Consumer Defensive,Packaged Foods,The J. M. Smucker Company,61.771027,2.5433383,2.14,0.03931,0.02506,120.682,14120956928.0,2.17,0.2574609657550173,,USD,1540246.0,United States,114.0,141.4375,157.0,buy,16.0,,,,,,,,,19.023937,18.446602,67,18.446602,0.06511627906976744,0.20465116279069767,0.7534883720930232,0.6453488372093024,11.904493151162791,25.475615343488375,-0.8072803171723932,0.0287881697864988,2.0474098,0.06995610400032137,"momentum (+26%) superieur au secteur (+3%) ; cible analystes (16 analystes, moyenne 141.44) +7% au-dessus du prix actuel",False
TFIN,2026-09-02,69.30000305175781,Financial Services,Banks - Regional,"Triumph Financial, Inc.",46.824326,1.8032788,1.48,0.04121,0.08502,,1655891456.0,1.62,0.4238608852201524,,USD,245741.0,United States,82.0,85.8,89.0,none,5.0,,,,,,,,,13.980483,13.38502025,216,13.38502025,0.043333333333333335,0.115,0.5391666666666667,0.6656250000000001,8.909404103906251,13.185918073781252,-0.8097270203013824,0.1924712877471899,1.5007997,0.2380951835733527,"momentum (+42%) superieur au secteur (+19%) ; cible analystes (5 analystes, moyenne 85.80) +24% au-dessus du prix actuel",False
TUA.AX,2026-09-03,2.125,Communication Services,Telecom Services,Tuas Limited,70.833336,1.2968572,0.03,0.019299999,0.07125,0.093,1165341824.0,,-0.7067238884918656,,AUD,2191522.0,Australia,5.009897,7.4308352,9.851773,none,2.0,,,,,,,,,19.260586,16.064565,30,16.064565,0.04950495049504951,0.24752475247524752,0.009900990099009901,0.8341584158415842,13.40039209158416,0.4020117627475248,-0.8108179940011648,0.0100046117589944,2.833409,2.4968636235294115,dette plus faible que la mediane du secteur,False
ARES,2026-09-03,141.97999572753906,Financial Services,Asset Management,Ares Management Corporation,65.12843,12.870999,2.18,0.14941,0.10628,172.378,46831624192.0,1.09,-0.0772852675637875,,USD,2233307.0,United States,122.0,147.5,168.0,buy,18.0,2159716096.0,1852358016.0,14872607744.0,0.467,0.19381,USD,0.0,-1366083333.3333333,13.980483,14.231216499999999,124,14.231216499999999,0.6,0.15833333333333333,0.9016666666666666,0.8641666666666667,12.298142925416666,26.809951577408334,-0.8111709227766362,0.1924712877471899,1.5007997,0.038878746573945966,"cible analystes (18 analystes, moyenne 147.50) +4% au-dessus du prix actuel",False
2601.TW,2026-09-03,6.800000190734863,Consumer Cyclical,Department Stores,"First Steamship Co., Ltd.",68.0,0.7734304,0.1,-0.00104,-1.1889399,47.953,5608477184.0,,0.1826087288234545,,TWD,5307292.0,Taiwan,,,,none,,,,,,,,,,16.624776,19.706133,12,19.706133,0.010460251046025104,0.0020920502092050207,0.41841004184100417,0.6511506276150627,12.831660870815899,1.28316608708159,-0.81129911013386,0.0049086485502458,1.82180005,,momentum (+18%) superieur au secteur (+0%),False
CTRI,2026-09-03,20.520000457763672,Utilities,Utilities - Regulated Gas,"Centuri Holdings, Inc.",62.181816,2.384106,0.33,0.040289998,0.0085,108.188,2071761920.0,1.01,-0.035899868972267,,USD,1679152.0,United States,23.0,31.75,36.0,none,6.0,-10192750.0,40458000.0,947209024.0,1.656,0.028299998,USD,0.0,0.0,18.395144,16.957575,27,16.957575,0.05511811023622047,0.007874015748031496,0.36220472440944884,0.6889763779527558,11.683368602362203,3.855511638779527,-0.8121095734517487,0.0964512996038442,1.7816312,0.5472709206489075,"cible analystes (6 analystes, moyenne 31.75) +55% au-dessus du prix actuel",False
CG,2026-09-03,47.125,Financial Services,Asset Management,The Carlyle Group Inc.,49.088543,3.1768236,0.96,0.077659994,0.13012,197.617,16792182784.0,0.79,-0.2066405010145939,,USD,3675073.0,United States,49.0,58.11765,73.0,buy,17.0,,2040600064.0,14253700096.0,1.673,0.26855,USD,-481533333.3333333,-501933333.3333333,13.980483,14.231216499999999,124,14.231216499999999,0.14666666666666667,0.215,0.92,0.6470833333333333,9.208783010208332,8.840431689799999,-0.8124046325771883,0.1924712877471899,1.5007997,0.2332657824933686,"PEG bas (0.79) : croissance qui justifie plus que le P/E actuel ; cible analystes (17 analystes, moyenne 58.12) +23% au-dessus du prix actuel",False
2201.TW,2026-09-03,31.39999961853028,Consumer Cyclical,Auto Manufacturers,Yulon Motor Company Ltd.,35.2809,0.5177588,0.89,0.0399,0.0133299995,249.303,33361715200.0,0.25,-0.1308383613258164,,TWD,3256818.0,Taiwan,33.0,33.0,33.0,none,2.0,,,,,,,,,16.624776,10.9298125,20,10.9298125,0.11297071129707113,0.08577405857740586,0.891213389121339,0.6051255230125523,6.613908505491632,5.886378569887553,-0.8125357120573407,0.0049086485502458,1.82180005,0.050955426780499025,PEG bas (0.25) : croissance qui justifie plus que le P/E actuel,False
MX.TO,2026-09-02,83.44999694824219,Basic Materials,Chemicals,Methanex Corporation,68.401634,1.8162231,1.22,0.060879998,0.02072,108.918,6456047616.0,0.2,0.4914532445484485,,CAD,254366.0,Canada,,,,buy,,,,,,,,,,18.017094999999998,19.900063,23,19.900063,0.1958041958041958,0.06993006993006994,0.9125874125874126,0.6372377622377623,12.68107161451049,15.470907369702797,-0.8146086526606077,0.26868299339449564,2.0752654,,momentum (+49%) superieur au secteur (+27%) ; PEG bas (0.20) : croissance qui justifie plus que le P/E actuel,False
CMP,2026-09-03,25.290000915527344,Basic Materials,Other Industrial Metals & Mining,"Compass Minerals International, Inc.",60.21429,4.028353,0.42,0.07169,0.01424,293.966,1061696320.0,0.12,0.294791647005413,,USD,469282.0,United States,27.0,30.75,34.0,buy,4.0,91150000.0,56300000.0,774600000.0,0.832,0.050630003,USD,0.0,-12500000.0,18.017094999999998,17.520462000000002,24,17.520462000000002,0.24475524475524477,0.04195804195804196,0.9965034965034965,0.6337412587412588,11.103439641608393,4.663444649475525,-0.8156012463165906,0.26868299339449564,2.0752654,0.2158955668965743,"momentum (+29%) superieur au secteur (+27%) ; PEG bas (0.12) : croissance qui justifie plus que le P/E actuel ; cible analystes (4 analystes, moyenne 30.75) +22% au-dessus du prix actuel",False
HLE.DE,2026-09-02,70.4000015258789,Consumer Cyclical,Auto Parts,HELLA GmbH & Co. KGaA,67.692314,2.4383485,1.04,0.03828,0.01472,34.611,,,-0.1291085794422118,,EUR,5515.0,Germany,60.0,65.0,70.0,none,2.0,,,,,,,,,16.624776,16.658537,71,16.658537,0.10460251046025104,0.09414225941422594,0.3200836820083682,0.7458158995815899,12.424201758368199,12.921169828702928,-0.8164606598203961,0.0049086485502458,1.82180005,-0.076704565466435,dette plus faible que la mediane du secteur,False
2033.TW,2026-09-03,24.75,Basic Materials,Steel,"Chia Ta World Co., Ltd.",72.79411,1.8686297,0.34,0.025880001,0.03987,12.016,2969999872.0,,0.1872146325518922,,TWD,585364.0,Taiwan,,,,none,,,,,,,,,,18.017094999999998,17.6,37,17.6,0.04895104895104895,0.15734265734265734,0.24125874125874125,0.7534965034965035,13.261538461538464,4.508923076923078,-0.8178212898212898,0.26868299339449564,2.0752654,,dette plus faible que la mediane du secteur,False
APA.AX,2026-09-03,10.93000030517578,Utilities,Utilities - Regulated Gas,APA Group,68.3125,5.360471,0.16,0.0872,0.06893,525.713,14468603904.0,5.53,0.3002542779234589,,AUD,2814484.0,Australia,8.5,9.76563,11.1,hold,11.0,,,,,,,,,18.395144,16.957575,27,16.957575,0.33858267716535434,0.23622047244094488,0.9921259842519685,0.7303149606299213,12.384370718503936,1.9814993149606297,-0.8187100402895402,0.0964512996038442,1.7816312,-0.10652975962172706,momentum (+30%) superieur au secteur (+10%),False
HASI,2026-09-02,39.47999954223633,Financial Services,Asset Management,"HA Sustainable Infrastructure Capital, Inc.",60.738464,1.9784515,0.65,0.03371,0.67654,222.661,5073013760.0,1.21,0.3527904758431506,,USD,1039288.0,United States,41.0,49.2,60.0,strong_buy,15.0,,,,,,,,,13.980483,14.231216499999999,124,14.231216499999999,0.028333333333333332,0.915,0.9333333333333333,0.7595833333333333,10.809794866458331,7.026366663197916,-0.8220271847855267,0.1924712877471899,1.5007997,0.24620062235221307,"marge superieure a la mediane du secteur ; momentum (+35%) superieur au secteur (+19%) ; cible analystes (15 analystes, moyenne 49.20) +25% au-dessus du prix actuel",False
3405.T,2026-09-03,1878.5,Basic Materials,Chemicals,"Kuraray Co., Ltd.",69.41981,0.74893624,27.06,0.00816,0.00912,41.476,565986131968.0,0.66,0.1250501680341247,,JPY,1943287.0,Japan,1380.0,1766.6666,2800.0,hold,9.0,,,,,,,,,18.017094999999998,19.900063,23,19.900063,0.0034965034965034965,0.03496503496503497,0.5629370629370629,0.6197552447552448,12.33316841520979,333.73553731557695,-0.8223393466512766,0.26868299339449564,2.0752654,-0.05953335107798774,PEG bas (0.66) : croissance qui justifie plus que le P/E actuel,False
FRHC,2026-09-02,170.9199981689453,Financial Services,Financial Conglomerates,Freedom Holdings Corp.,70.92116,6.8387146,2.41,0.106809996,0.08425,181.589,10902587392.0,,0.0167314793605226,,USD,167401.0,United States,,,,none,,,,,,,,,,13.980483,17.332209,7,17.332209,0.3516666666666667,0.11333333333333333,0.91,0.7266666666666666,12.594738539999998,30.353319881399997,-0.822412121421875,0.1924712877471899,1.5007997,,ecart porte principalement par le multiple median du secteur,False
EQTL3.SA,2026-09-02,36.66999816894531,Utilities,Utilities - Regulated Electric,Equatorial S.A.,66.23214,1.7816312,0.56,0.050029997,0.01752,226.843,46596120576.0,3.0,0.1022842094661367,,BRL,8846715.0,Brazil,46.0,51.87571,61.7,strong_buy,14.0,,,,,,,,,18.395144,19.012283,49,19.012283,0.07086614173228346,0.015748031496062992,0.8582677165354331,0.6,11.4073698,6.388127088,-0.825794180338686,0.0964512996038442,1.7816312,0.41466355577655656,"momentum (+10%) superieur au secteur (+10%) ; cible analystes (14 analystes, moyenne 51.88) +41% au-dessus du prix actuel",False
GBTG,2026-09-02,9.46500015258789,Consumer Cyclical,Travel Services,"Global Business Travel Group, Inc.",59.156254,3.0162525,0.16,0.06349,0.027709998,96.393,4944264704.0,,0.1707920949840744,,USD,1956093.0,United Kingdom,9.5,9.75,10.0,none,2.0,,,,,,,,,16.624776,14.017394499999998,16,14.017394499999998,0.19456066945606695,0.19874476987447698,0.6527196652719666,0.7337866108786611,10.285776403504183,1.6457242245606694,-0.8261252828283684,0.0049086485502458,1.82180005,0.03011091841706781,momentum (+17%) superieur au secteur (+0%),False
1563.TW,2026-09-03,88.0,Consumer Cyclical,Auto Parts,"SuperAlloy Industrial Co., Ltd.",47.142857,1.7302852,1.4,0.02701,0.03209,114.514,8375702016.0,,0.4514197205752381,,TWD,1317174.0,Taiwan,63.5,82.5,104.0,none,3.0,,,,,,,,,16.624776,16.658537,71,16.658537,0.0502092050209205,0.23221757322175732,0.7092050209205021,0.6558577405857741,10.925630438284518,15.295882613598325,-0.8261831521182008,0.0049086485502458,1.82180005,-0.0625,momentum (+45%) superieur au secteur (+0%),False
GM,2026-09-02,84.76499938964844,Consumer Cyclical,Auto Manufacturers,General Motors Company,37.84152,1.199007,2.24,0.03164,0.01051,202.341,76665831424.0,0.34,0.4250458326125166,,USD,7165598.0,United States,61.0,101.19231,132.0,buy,26.0,,,,,,,,,16.624776,10.9298125,20,10.9298125,0.07112970711297072,0.060669456066945605,0.8577405857740585,0.6,6.5578875000000005,14.689668000000003,-0.8267012551669538,0.0049086485502458,1.82180005,0.19379827438962605,"momentum (+43%) superieur au secteur (+0%) ; PEG bas (0.34) : croissance qui justifie plus que le P/E actuel ; cible analystes (26 analystes, moyenne 101.19) +19% au-dessus du prix actuel",False
5531.TW,2026-09-03,7.309999942779541,Industrials,Engineering & Construction,"Shining Building Business Co.,Ltd.",66.454544,0.7263513,0.11,-0.00756,0.09709,255.76,7146177536.0,,-0.2065573189556067,,TWD,558769.0,Taiwan,,,,none,,,,,,,,,,21.574627999999997,17.453196,87,17.453196,0.0014577259475218659,0.5714285714285714,0.9518950437317785,0.6556122448979591,11.44252901020408,1.2586781911224487,-0.8278141995930234,0.12008745507775205,2.37543655,,ecart porte principalement par le multiple median du secteur,False
LB,2026-09-02,86.08000183105469,Energy,Oil & Gas E&P,LandBridge Company LLC,76.85715,6.8355436,1.12,0.11522,0.16484,64.405,6635511808.0,,0.6518277358839446,,USD,343036.0,United States,75.0,88.57143,98.0,buy,7.0,,,,,,,,,15.8420275,14.332589,47,14.332589,0.35,0.58,0.6133333333333333,0.9166666666666667,13.138206583333336,14.714791373333338,-0.8290567953028929,0.44640223635905524,2.0878667,0.02894317049197026,"momentum (+65%) superieur au secteur (+45%) ; cible analystes (7 analystes, moyenne 88.57) +3% au-dessus du prix actuel",False
TRUP,2026-09-02,28.6299991607666,Financial Services,Insurance - Property & Casualty,"Trupanion, Inc.",54.018867,3.0659668,0.53,0.06068,0.01526,26.096,1256072832.0,,-0.3264787328858644,,USD,449306.0,United States,29.0,34.25,42.0,buy,4.0,,,,,,,,,13.980483,12.355895,44,12.355895,0.085,0.013333333333333334,0.20333333333333334,0.7449999999999999,9.205141775,4.87872514075,-0.8295939474760583,0.1924712877471899,1.5007997,0.19629762500778636,"dette plus faible que la mediane du secteur ; cible analystes (4 analystes, moyenne 34.25) +20% au-dessus du prix actuel",False
LADR,2026-09-02,9.8149995803833,Real Estate,REIT - Mortgage,Ladder Capital Corp,23.369047,0.871128,0.42,0.035669997,0.24031,281.639,1245182848.0,,-0.0395372264618486,,USD,1095761.0,United States,10.25,12.0,13.5,none,7.0,,,,,,,,,16.63,5.4589376,9,5.4589376,0.16574585635359115,0.48066298342541436,0.8950276243093923,0.729281767955801,3.981103664088397,1.6720635389171268,-0.829642016260603,0.0397132859102749,1.1469057,0.22261849343159823,"cible analystes (7 analystes, moyenne 12.00) +22% au-dessus du prix actuel",False
2524.TW,2026-09-03,34.29999923706055,Real Estate,Real Estate - Development,"King's Town Construction Co., Ltd.",41.82927,0.5902903,0.82,0.01429,0.13629,84.856,12553235456.0,,-0.2510776108354499,,TWD,145584.0,Taiwan,,,,none,,,,,,,,,,16.63,9.917377,34,9.917377,0.022099447513812154,0.27624309392265195,0.4530386740331492,0.7168508287292817,7.109279921270718,5.829609535441989,-0.8300405345448755,0.0397132859102749,1.1469057,,ecart porte principalement par le multiple median du secteur,False
TOU.TO,2026-09-02,63.59999847412109,Energy,Oil & Gas E&P,Tourmaline Oil Corp.,69.13043,1.5458279,0.92,0.02325,0.07853,8.243,24715067392.0,0.3,0.0813162031115053,,CAD,2571787.0,Canada,59.0,70.40476,78.0,buy,21.0,,,,,,,,,15.8420275,14.332589,47,14.332589,0.013333333333333334,0.32,0.09333333333333334,0.8133333333333332,11.657172386666666,10.724598595733333,-0.8313742318705057,0.44640223635905524,2.0878667,0.10699310831977105,"dette plus faible que la mediane du secteur ; PEG bas (0.30) : croissance qui justifie plus que le P/E actuel ; cible analystes (21 analystes, moyenne 70.40) +11% au-dessus du prix actuel",False
1802.TW,2026-09-03,61.59999847412109,Basic Materials,Building Materials,Taiwan Glass Ind. Corp.,71.62791,3.4657364,0.86,0.05009,0.057210002,48.097,179136544768.0,2.91,1.2189781052384494,,TWD,46653059.0,Taiwan,63.0,63.0,63.0,none,1.0,,,,,,,,,18.017094999999998,16.155392499999998,28,16.155392499999998,0.15034965034965034,0.3076923076923077,0.6188811188811189,0.7473776223776224,12.074178835227272,10.383793798295454,-0.8314319146832801,0.26868299339449564,2.0752654,0.022727298061006707,momentum (+122%) superieur au secteur (+27%),False
BNT,2026-09-03,40.20000076293945,Financial Services,Insurance - Diversified,Brookfield Wealth Solutions Ltd.,47.857143,0.8207767,0.84,0.01045,0.01055,96.129,11029835776.0,,-0.0938866793747604,,USD,20720.0,Bermuda,,,,none,,3629125120.0,13221000192.0,17159999488.0,0.853,0.06071,USD,-43666666.66666666,0.0,13.980483,13.2833985,22,13.2833985,0.0016666666666666668,0.01,0.8483333333333334,0.6,7.9700391,6.694832844,-0.8334618727128982,0.1924712877471899,1.5007997,,ecart porte principalement par le multiple median du secteur,False
TPG,2026-09-02,52.90999984741211,Financial Services,Asset Management,TPG Inc.,78.970146,7.484793,0.67,0.18572001,0.050890002,82.131,20664918016.0,,-0.0149314552973557,,USD,2579107.0,United States,46.0,60.4375,68.0,buy,16.0,,,,,,,,,13.980483,14.231216499999999,124,14.231216499999999,0.74,0.05333333333333334,0.8416666666666667,0.9229166666666668,13.134226894791668,8.799932019510418,-0.8336811180327223,0.1924712877471899,1.5007997,0.1422698955641004,"cible analystes (16 analystes, moyenne 60.44) +14% au-dessus du prix actuel",False
PRMB,2026-09-02,22.51000022888184,Consumer Defensive,Beverages - Non-Alcoholic,Primo Brands Corporation,75.03333,2.7377768,0.3,0.03588,0.014880001,191.165,8147353088.0,,0.0559550852557213,,USD,3537596.0,United States,25.0,30.36364,35.0,none,11.0,,,,,,,,,19.023937,20.540539,19,20.540539,0.046511627906976744,0.09302325581395349,0.8883720930232558,0.6,12.324323399999999,3.6972970199999997,-0.8357486902529605,0.0287881697864988,2.0474098,0.34889558823910694,"momentum (+6%) superieur au secteur (+3%) ; cible analystes (11 analystes, moyenne 30.36) +35% au-dessus du prix actuel",False
STWD,2026-09-02,15.774999618530272,Real Estate,REIT - Mortgage,"Starwood Property Trust, Inc.",26.73729,0.8996293,0.59,0.03689,0.38158,331.119,5990855168.0,1.74,-0.1194305973452795,,USD,3951639.0,United States,17.0,19.875,24.0,buy,8.0,,,,,,,,,16.63,5.4589376,9,5.4589376,0.17679558011049723,0.6408839779005525,0.9116022099447514,0.770718232044199,4.207302735911602,2.482308614187845,-0.842642873266889,0.0397132859102749,1.1469057,0.25990494330368286,"cible analystes (8 analystes, moyenne 19.88) +26% au-dessus du prix actuel",False
9147.T,2026-09-03,5573.0,Industrials,Integrated Freight & Logistics,"Nippon Express Holdings, Inc.",71.21134,1.5966506,78.26,0.024400001,0.00691,101.717,1324277956608.0,,0.7612025229529311,,JPY,1235076.0,Japan,3320.0,5252.5,6400.0,buy,8.0,,,,,,,,,21.574627999999997,18.292193,28,18.292193,0.026239067055393587,0.018950437317784258,0.7288629737609329,0.6,10.9753158,858.9282145080001,-0.8458768680229678,0.12008745507775205,2.37543655,-0.05750942041988161,momentum (+76%) superieur au secteur (+12%),False
SVV,2026-09-02,10.454999923706056,Consumer Cyclical,Specialty Retail,"Savers Value Village, Inc.",69.7,3.617647,0.15,0.05718,0.01424,323.457,1602067328.0,,-0.2203773642485996,,USD,1291141.0,United States,11.0,14.55,20.0,none,10.0,,,,,,,,,16.624776,17.04,37,17.04,0.16527196652719664,0.0899581589958159,0.9184100418410042,0.6255230125523012,10.658912133891214,1.598836820083682,-0.8470744302485914,0.0049086485502458,1.82180005,0.3916786328241657,"cible analystes (10 analystes, moyenne 14.55) +39% au-dessus du prix actuel",False
