ticker,name,sector,industry,pilier_bilan,pilier_rendement_capital,pilier_cash,pilier_marges,pilier_discipline,note_qualite_20,note_qualite_n_piliers,note_qualite_low_confidence,pilier_valorisation,pilier_momentum,note_perspective_20,note_perspective_n_piliers,note_perspective_low_confidence
0322.HK,Tingyi (Cayman Islands) Holding Corp.,Consumer Defensive,Packaged Foods,5.5,18.6,,10.7,,11.6,3,False,15.7,17.3,16.5,2,False
0386.HK,China Petroleum & Chemical Corporation,Energy,Oil & Gas Integrated,9.2,4.7,,3.6,,5.8,3,False,7.4,5.6,6.5,2,False
0388.HK,Hong Kong Exchanges and Clearing Limited,Financial Services,Financial Data & Stock Exchanges,18.7,18.9,,18.5,,18.7,3,False,8.0,3.6,5.8,2,False
0669.HK,Techtronic Industries Company Limited,Industrials,Tools & Accessories,15.7,14.8,,11.6,,14.0,3,False,9.5,15.1,12.3,2,False
0688.HK,China Overseas Land & Investment Limited,Real Estate,Real Estate - Development,15.5,5.7,,5.9,,9.0,3,False,11.3,4.5,7.9,2,False
0700.HK,Tencent Holdings Limited,Communication Services,Internet Content & Information,12.0,14.7,,18.5,,15.1,3,False,13.0,3.2,8.1,2,False
0762.HK,China Unicom (Hong Kong) Limited,Communication Services,Telecom Services,17.3,6.1,,6.9,,10.1,3,False,19.5,2.5,11.0,2,False
0823.HK,Link Real Estate Investment Trust,Real Estate,REIT - Retail,17.6,1.2,,0.5,,6.4,3,False,,9.9,9.9,1,True
0836.HK,China Resources Power Holdings Company Limited,Utilities,Utilities - Independent Power Producers,10.1,10.7,,11.7,,10.8,3,False,20.0,11.4,15.7,2,False
0857.HK,PetroChina Company Limited,Energy,Oil & Gas Integrated,16.0,8.9,,7.5,,10.8,3,False,15.4,11.4,13.4,2,False
0868.HK,Xinyi Glass Holdings Limited,Basic Materials,Building Materials,15.9,9.3,,13.8,,13.0,3,False,18.0,4.8,11.4,2,False
0881.HK,Zhongsheng Group Holdings Limited,Consumer Cyclical,Auto & Truck Dealerships,9.0,2.1,,2.5,,4.5,3,False,,0.1,0.1,1,True
0883.HK,CNOOC Limited,Energy,Oil & Gas E&P,18.3,13.1,,18.1,,16.5,3,False,18.9,8.7,13.8,2,False
0939.HK,China Construction Bank Corporation,Financial Services,Banks - Diversified,,6.1,,18.2,,12.1,2,True,20.0,14.1,17.0,2,False
0941.HK,China Mobile Limited,Communication Services,Telecom Services,17.8,9.6,,13.8,,13.7,3,False,17.1,9.7,13.4,2,False
0960.HK,Longfor Group Holdings Limited,Real Estate,Real Estate - Development,13.9,2.8,,2.9,,6.5,3,False,,0.2,0.2,1,True
0968.HK,Xinyi Solar Holdings Limited,Technology,Solar,8.2,4.0,,4.8,,5.7,3,False,0.0,1.5,0.8,2,False
0981.HK,Semiconductor Manufacturing International Corporation,Technology,Semiconductors,8.4,5.9,,11.9,,8.7,3,False,0.0,5.1,2.6,2,False
0992.HK,Lenovo Group Limited,Technology,Computer Hardware,4.0,12.4,,4.9,,7.1,3,False,0.0,18.0,9.0,2,False
1024.HK,Kuaishou Technology,Communication Services,Internet Content & Information,10.9,15.5,,13.1,,13.2,3,False,20.0,0.6,10.3,2,False
1044.HK,Hengan International Group Company Limited,Consumer Defensive,Household & Personal Products,6.5,9.9,,15.5,,10.6,3,False,20.0,5.6,12.8,2,False
1088.HK,China Shenhua Energy Company Limited,Energy,Thermal Coal,14.6,10.6,,13.8,,13.0,3,False,14.1,7.7,10.9,2,False
1093.HK,CSPC Pharmaceutical Group Limited,Healthcare,Drug Manufacturers - General,17.7,16.7,,18.1,,17.5,3,False,19.3,7.5,13.4,2,False
1099.HK,Sinopharm Group Co. Ltd.,Healthcare,Medical Distribution,7.4,11.0,,9.4,,9.3,3,False,20.0,4.7,12.4,2,False
1101.TW,"TCC Group Holdings Co., Ltd.",Basic Materials,Building Materials,7.6,3.5,,1.6,,4.2,3,False,,5.5,5.5,1,True
1102.TW,Asia Cement Corporation,Basic Materials,Building Materials,9.5,8.2,,15.3,,11.0,3,False,20.0,3.8,11.9,2,False
1103.TW,Chia Hsin Cement Corporation,Basic Materials,Building Materials,5.9,7.4,,18.0,,10.4,3,False,20.0,4.5,12.2,2,False
1104.TW,Universal Cement Corporation,Basic Materials,Building Materials,15.7,9.1,,16.5,,13.8,3,False,19.5,2.8,11.2,2,False
1108.TW,Lucky Cement Co.,Basic Materials,Building Materials,8.3,7.3,,10.4,,8.7,3,False,12.1,1.3,6.7,2,False
1109.TW,"Hsing Ta Cement Co.,Ltd",Basic Materials,Building Materials,19.2,5.1,,9.7,,11.3,3,False,10.0,2.5,6.2,2,False
1110.TW,"Southeast Cement Co., Ltd.",Basic Materials,Building Materials,13.2,4.9,,10.4,,9.5,3,False,3.5,4.2,3.8,2,False
1113.HK,CK Asset Holdings Limited,Real Estate,Real Estate - Development,19.8,6.1,,10.2,,12.0,3,False,5.9,16.9,11.4,2,False
1177.HK,Sino Biopharmaceutical Limited,Healthcare,Biotechnology,9.6,14.6,,12.4,,12.2,3,False,2.8,1.6,2.2,2,False
1201.TW,Wei Chuan Foods Corporation,Consumer Defensive,Packaged Foods,9.0,4.0,,3.9,,5.6,3,False,8.2,2.7,5.4,2,False
1203.TW,Ve Wong Corporation,Consumer Defensive,Packaged Foods,16.3,9.1,,14.4,,13.3,3,False,7.8,12.6,10.2,2,False
1209.HK,China Resources Mixc Lifestyle Services Limited,Real Estate,Real Estate Services,19.5,19.1,,11.6,,16.7,3,False,9.9,7.0,8.4,2,False
1211.HK,BYD Company Limited,Consumer Cyclical,Auto Manufacturers,12.3,10.5,,7.7,,10.2,3,False,8.8,4.3,6.6,2,False
1213.TW,"Oceanic Beverages Co., Inc.",Consumer Defensive,Beverages - Non-Alcoholic,16.7,0.9,,0.5,,6.0,3,False,,0.7,0.7,1,True
1215.TW,"Charoen Pokphand Enterprise (Taiwan) Co., Ltd.",Consumer Defensive,Packaged Foods,3.0,16.8,,13.7,,11.2,3,False,16.1,2.7,9.4,2,False
1216.TW,Uni-President Enterprises Corp.,Consumer Defensive,Packaged Foods,3.4,15.4,,7.8,,8.9,3,False,9.9,9.5,9.7,2,False
1217.TW,AGV Products Corporation,Consumer Defensive,Packaged Foods,9.7,4.2,,11.2,,8.4,3,False,13.5,7.8,10.6,2,False
1218.TW,"Taisun Enterprise Co., Ltd.",Consumer Defensive,Packaged Foods,19.4,1.3,,1.1,,7.3,3,False,,2.8,2.8,1,True
1219.TW,"Fwusow Industry Co., Ltd.",Consumer Defensive,Packaged Foods,7.8,2.0,,3.5,,4.4,3,False,,4.9,4.9,1,True
1220.TW,"Tai Roun Products Co.,Ltd.",Consumer Defensive,Packaged Foods,14.4,2.4,,2.4,,6.4,3,False,0.0,3.8,1.9,2,False
1225.TW,"Formosa Oilseed Processing Co., Ltd.",Consumer Defensive,Packaged Foods,8.3,3.1,,2.5,,4.6,3,False,0.0,4.3,2.2,2,False
1227.TW,Standard Foods Corporation,Consumer Defensive,Packaged Foods,15.8,7.9,,9.9,,11.2,3,False,10.6,8.8,9.7,2,False
1229.TW,Lien Hwa Industrial Holdings Corporation,Industrials,Conglomerates,16.7,5.0,,19.6,,13.8,3,False,7.6,4.7,6.2,2,False
1231.TW,Lian Hwa Foods Corporation,Consumer Defensive,Packaged Foods,7.9,16.2,,15.9,,13.3,3,False,10.4,1.2,5.8,2,False
1232.TW,TTET Union Corporation,Consumer Defensive,Packaged Foods,14.0,17.7,,11.2,,14.3,3,False,11.1,13.0,12.0,2,False
1233.TW,"Ten Ren Tea Co., Ltd.",Consumer Defensive,Packaged Foods,14.1,6.0,,8.4,,9.5,3,False,0.0,6.7,3.4,2,False
1234.TW,Hey Song Corporation,Consumer Defensive,Beverages - Non-Alcoholic,16.6,3.4,,11.9,,10.6,3,False,10.5,6.2,8.4,2,False
1236.TW,"Hunya Foods Co., Ltd.",Consumer Defensive,Confectioners,15.4,2.1,,1.8,,6.4,3,False,,13.1,13.1,1,True
1256.TW,"Sunjuice Holdings Co., Limited",Consumer Defensive,Beverages - Non-Alcoholic,17.5,13.2,,15.8,,15.5,3,False,17.5,12.9,15.2,2,False
1299.HK,AIA Group Limited,Financial Services,Insurance - Life,9.0,15.7,,12.5,,12.4,3,False,14.8,5.5,10.2,2,False
1301.TW,Formosa Plastics Corporation,Basic Materials,Specialty Chemicals,12.1,5.4,,9.9,,9.1,3,False,0.0,17.0,8.5,2,False
1303.TW,Nan Ya Plastics Corporation,Basic Materials,Specialty Chemicals,11.4,12.1,,14.7,,12.7,3,False,0.6,20.0,10.3,2,False
1304.TW,USI Corporation,Basic Materials,Specialty Chemicals,7.8,1.7,,2.0,,3.8,3,False,,10.5,10.5,1,True
1305.TW,China General Plastics Corporation,Basic Materials,Specialty Chemicals,2.9,3.4,,2.7,,3.0,3,False,,6.8,6.8,1,True
1309.TW,"Taita Chemical Company, Limited",Basic Materials,Specialty Chemicals,10.3,1.9,,1.8,,4.7,3,False,,10.3,10.3,1,True
1310.TW,Taiwan Styrene Monomer Corporation,Basic Materials,Chemicals,17.1,1.6,,1.2,,6.6,3,False,,4.8,4.8,1,True
1312.TW,Grand Pacific Petrochemical Corporation,Basic Materials,Chemicals,3.7,1.6,,0.7,,2.0,3,False,,16.3,16.3,1,True
1313.TW,UPC Technology Corporation,Basic Materials,Specialty Chemicals,5.2,3.7,,2.8,,3.9,3,False,,8.4,8.4,1,True
1314.TW,China Petrochemical Development Corporation,Basic Materials,Specialty Chemicals,10.3,3.0,,0.7,,4.7,3,False,,7.4,7.4,1,True
1315.TW,Tahsin Industrial Corporation,Consumer Cyclical,Apparel Manufacturing,19.5,3.8,,15.3,,12.9,3,False,4.8,12.6,8.7,2,False
1316.TW,"Sun Yad Construction Co.,Ltd",Real Estate,Real Estate Services,14.0,10.3,,2.7,,9.0,3,False,,1.2,1.2,1,True
1319.TW,"Tong Yang Industry Co., Ltd.",Consumer Cyclical,Auto Parts,17.6,11.8,,17.4,,15.6,3,False,14.1,8.3,11.2,2,False
1321.TW,"Ocean Plastics Co., Ltd.",Basic Materials,Specialty Chemicals,5.0,4.2,,4.8,,4.7,3,False,0.0,2.1,1.0,2,False
1323.TW,"Yonyu Plastics Co., Ltd.",Consumer Cyclical,Packaging & Containers,11.6,5.5,,10.2,,9.1,3,False,11.5,13.9,12.7,2,False
1324.TW,Globe Industries Corporation,Industrials,Business Equipment & Supplies,18.9,1.9,,1.6,,7.5,3,False,,5.0,5.0,1,True
1325.TW,Universal Incorporation,Consumer Cyclical,Textile Manufacturing,20.0,2.6,,0.7,,7.8,3,False,,4.9,4.9,1,True
1326.TW,Formosa Chemicals & Fibre Corporation,Basic Materials,Chemicals,13.0,6.1,,7.9,,9.0,3,False,0.0,19.3,9.6,2,False
1337.TW,Asia Plastic Recycling Holding Limited,Basic Materials,Specialty Chemicals,10.1,1.7,,0.2,,4.0,3,False,,2.3,2.3,1,True
1339.TW,"Y.C.C. Parts Mfg. Co., Ltd.",Consumer Cyclical,Auto Parts,18.2,10.1,,19.2,,15.8,3,False,20.0,13.1,16.6,2,False
1340.TW,Victory New Materials Limited Company,Consumer Cyclical,Footwear & Accessories,17.3,1.4,,2.9,,7.2,3,False,,1.6,1.6,1,True
1341.TW,"Fulin Plastic Industry (Cayman) Holding Co., Ltd.",Consumer Cyclical,Textile Manufacturing,13.5,15.4,,14.4,,14.4,3,False,13.4,12.2,12.8,2,False
1342.TW,"Cathay Consolidated, Inc.",Consumer Cyclical,Textile Manufacturing,13.8,16.0,,17.6,,15.8,3,False,9.9,16.8,13.4,2,False
1378.HK,China Hongqiao Group Limited,Basic Materials,Aluminum,8.7,16.7,,14.3,,13.2,3,False,15.8,2.5,9.2,2,False
1398.HK,Industrial and Commercial Bank of China Limited,Financial Services,Banks - Diversified,,5.4,,18.1,,11.8,2,True,20.0,15.3,17.6,2,False
1402.TW,Far Eastern New Century Corporation,Consumer Cyclical,Textile Manufacturing,9.3,7.1,,7.9,,8.1,3,False,10.4,12.3,11.4,2,False
1409.TW,Shinkong Synthetic Fibers Corporation,Consumer Cyclical,Textile Manufacturing,5.5,8.5,,13.4,,9.1,3,False,3.8,19.4,11.6,2,False
1410.TW,"Nan Yang Dyeing & Finishing Co.,Ltd",Consumer Cyclical,Textile Manufacturing,,5.0,,18.7,,11.8,2,True,0.0,2.7,1.4,2,False
1413.TW,"Hung Chou Fiber Ind. Co., Ltd",Consumer Cyclical,Textile Manufacturing,8.8,4.7,,5.6,,6.4,3,False,0.0,6.3,3.2,2,False
1414.TW,"Tung Ho Textile Co., Ltd.",Consumer Cyclical,Textile Manufacturing,16.7,4.8,,18.9,,13.5,3,False,0.0,10.0,5.0,2,False
1416.TW,Kwong Fong Industries Corporation,Technology,Information Technology Services,9.5,6.9,,19.7,,12.0,3,False,19.4,8.4,13.9,2,False
1417.TW,Carnival Industrial Corporation,Consumer Cyclical,Apparel Retail,18.5,5.2,,18.8,,14.2,3,False,10.0,11.2,10.6,2,False
1418.TW,TongHwa Corporation,Consumer Cyclical,Textile Manufacturing,1.9,1.9,,2.9,,2.2,3,False,,4.6,4.6,1,True
1419.TW,"Shinkong Textile Co., Ltd.",Consumer Cyclical,Textile Manufacturing,17.4,15.3,,19.8,,17.5,3,False,20.0,15.4,17.7,2,False
1423.TW,Reward Wool Industry Corporation,Consumer Cyclical,Textile Manufacturing,,9.6,,19.9,,14.8,2,True,15.7,10.5,13.1,2,False
1432.TW,TRK Corporation,Consumer Cyclical,Leisure,6.2,18.1,,19.6,,14.6,3,False,20.0,9.3,14.6,2,False
1434.TW,"Formosa Taffeta Co., Ltd.",Consumer Cyclical,Textile Manufacturing,15.8,4.9,,10.4,,10.4,3,False,2.8,15.9,9.4,2,False
1435.TW,Chung Fu Tex-International Corporation,Industrials,Conglomerates,20.0,1.0,,2.4,,7.8,3,False,,3.3,3.3,1,True
1436.TW,"Hua Yu Lien Development Co., Ltd",Real Estate,Real Estate - Development,3.2,12.3,,10.8,,8.8,3,False,0.8,0.5,0.6,2,False
1437.TW,GTM Holdings Corporation,Real Estate,Real Estate Services,16.1,14.0,,19.1,,16.4,3,False,20.0,11.8,15.9,2,False
1438.TW,"SanDi Properties Co.,Ltd.",Real Estate,Real Estate - Diversified,2.0,13.0,,9.8,,8.3,3,False,16.4,0.6,8.5,2,False
1440.TW,"Tainan Spinning Co., Ltd.",Consumer Cyclical,Textile Manufacturing,13.9,3.1,,3.4,,6.8,3,False,0.0,12.0,6.0,2,False
1441.TW,"Tah Tong Textile Co., Ltd.",Consumer Cyclical,Textile Manufacturing,3.4,0.5,,1.0,,1.6,3,False,,3.7,3.7,1,True
1442.TW,"Advancetek Enterprise Co.,Ltd.",Real Estate,Real Estate - Development,15.2,11.9,,13.5,,13.5,3,False,0.0,1.1,0.6,2,False
1443.TW,"Lily Logistics Development Co., Ltd.",Industrials,Integrated Freight & Logistics,1.1,12.0,,19.2,,10.8,3,False,18.0,3.4,10.7,2,False
1444.TW,"Lealea Enterprise Co., Ltd.",Consumer Cyclical,Textile Manufacturing,10.0,2.2,,1.8,,4.7,3,False,,12.7,12.7,1,True
1445.TW,"Universal Textile Co., Ltd.",Consumer Cyclical,Textile Manufacturing,7.3,2.1,,0.7,,3.4,3,False,,2.6,2.6,1,True
1446.TW,"Hong Ho Precision Textile Co.,Ltd.",Consumer Cyclical,Textile Manufacturing,19.7,5.6,,18.4,,14.6,3,False,10.1,3.3,6.7,2,False
1447.TW,"Li Peng Enterprise Co., Ltd.",Consumer Cyclical,Textile Manufacturing,11.3,2.3,,2.5,,5.4,3,False,,15.2,15.2,1,True
1449.TW,"Chia Her Industrial Co., Ltd.",Consumer Cyclical,Textile Manufacturing,6.6,7.0,,2.6,,5.4,3,False,,10.5,10.5,1,True
1451.TW,"Nien Hsing Textile Co., Ltd.",Consumer Cyclical,Textile Manufacturing,18.9,5.3,,8.8,,11.0,3,False,14.4,11.1,12.8,2,False
1452.TW,"Hong Yi Fiber Ind. Co., Ltd.",Consumer Cyclical,Textile Manufacturing,19.8,3.0,,2.8,,8.5,3,False,0.0,6.3,3.2,2,False
1453.TW,"Ta Jiang Co., Ltd.",Consumer Cyclical,Textile Manufacturing,7.9,5.9,,20.0,,11.3,3,False,7.8,5.2,6.5,2,False
1454.TW,"Taiwan Taffeta Fabric Co., Ltd.",Consumer Cyclical,Textile Manufacturing,13.9,1.6,,1.3,,5.6,3,False,,5.9,5.9,1,True
1455.TW,"Zig Sheng Industrial Co., Ltd.",Consumer Cyclical,Textile Manufacturing,12.2,5.5,,9.3,,9.0,3,False,3.6,14.1,8.8,2,False
1456.TW,"I-Hwa Industrial Co.,Ltd",Real Estate,Real Estate Services,0.7,17.4,,14.4,,10.8,3,False,20.0,13.9,17.0,2,False
1457.TW,"Yi Jinn Industrial Co., Ltd.",Consumer Cyclical,Textile Manufacturing,8.9,5.4,,15.5,,9.9,3,False,15.4,7.7,11.6,2,False
1459.TW,"Lan Fa Textile Co., Ltd.",Consumer Cyclical,Textile Manufacturing,14.3,14.6,,19.6,,16.2,3,False,20.0,15.0,17.5,2,False
1460.TW,"Everest Textile Co., Ltd.",Consumer Cyclical,Textile Manufacturing,9.8,2.4,,2.2,,4.8,3,False,,13.8,13.8,1,True
1463.TW,CS Group Investment Holding Limited,Consumer Cyclical,Textile Manufacturing,19.8,2.7,,0.5,,7.7,3,False,,6.7,6.7,1,True
1464.TW,"De Licacy Industrial Co., Ltd.",Consumer Cyclical,Textile Manufacturing,4.9,5.1,,5.7,,5.2,3,False,7.9,8.6,8.2,2,False
1465.TW,"Wisher Industrial Co., Ltd.",Consumer Cyclical,Textile Manufacturing,,5.1,,17.6,,11.4,2,True,1.0,8.6,4.8,2,False
1466.TW,Acelon Chemicals & Fiber Corporation,Consumer Cyclical,Textile Manufacturing,7.7,2.5,,2.3,,4.2,3,False,,8.0,8.0,1,True
1467.TW,"Tex-Ray Industrial Co., Ltd.",Consumer Cyclical,Apparel Manufacturing,4.0,3.9,,4.3,,4.1,3,False,0.3,13.6,7.0,2,False
1468.TW,Chang-Ho Fibre Corporation,Consumer Cyclical,Textile Manufacturing,8.0,9.3,,18.6,,12.0,3,False,10.4,11.3,10.9,2,False
1470.TW,evertex fabrinology limited,Consumer Cyclical,Textile Manufacturing,18.8,10.3,,17.1,,15.4,3,False,4.3,14.0,9.2,2,False
1471.TW,Solytech Enterprise Corporation,Technology,Computer Hardware,19.3,4.8,,17.5,,13.9,3,False,0.0,7.6,3.8,2,False
1472.TW,"Triocean Industrial Corporation Co., Ltd.",Industrials,Engineering & Construction,11.8,12.6,,12.3,,12.2,3,False,14.0,9.0,11.5,2,False
1473.TW,"Tainan Enterprises Co., Ltd.",Consumer Cyclical,Apparel Manufacturing,15.5,3.6,,3.8,,7.6,3,False,0.0,4.4,2.2,2,False
1474.TW,"Honmyue Enterprise Co., Ltd.",Consumer Cyclical,Textile Manufacturing,12.1,3.6,,4.4,,6.7,3,False,0.0,6.5,3.2,2,False
1475.TW,"Big Sun Shine CO., LTD.",Consumer Cyclical,Textile Manufacturing,17.7,13.9,,17.8,,16.5,3,False,20.0,5.8,12.9,2,False
1476.TW,"Eclat Textile Co., Ltd.",Consumer Cyclical,Apparel Manufacturing,19.3,15.9,,17.7,,17.6,3,False,17.9,3.0,10.4,2,False
1477.TW,"Makalot Industrial Co., Ltd.",Consumer Cyclical,Apparel Manufacturing,16.5,16.5,,14.9,,16.0,3,False,17.5,2.7,10.1,2,False
1503.TW,Shihlin Electric & Engineering Corp.,Industrials,Electrical Equipment & Parts,19.2,8.5,,12.8,,13.5,3,False,10.1,10.3,10.2,2,False
1504.TW,"TECO Electric & Machinery Co., Ltd.",Industrials,Specialty Industrial Machinery,15.9,6.1,,13.6,,11.9,3,False,11.7,2.1,6.9,2,False
1506.TW,"Right Way Industrial Co.,Ltd",Consumer Cyclical,Auto Parts,18.9,3.3,,4.4,,8.9,3,False,0.0,3.7,1.8,2,False
1512.TW,"Jui Li Enterprise Co., Ltd.",Consumer Cyclical,Auto Parts,2.4,4.3,,5.0,,3.9,3,False,0.0,3.6,1.8,2,False
1513.TW,Chung-Hsin Electric and Machinery Manufacturing Corp.,Industrials,Specialty Industrial Machinery,12.8,15.7,,16.9,,15.1,3,False,16.8,9.4,13.1,2,False
1514.TW,"Allis Electric Co.,Ltd.",Industrials,Electrical Equipment & Parts,12.6,13.4,,12.0,,12.7,3,False,9.7,7.9,8.8,2,False
1515.TW,"Rexon Industrial Corp.,Ltd",Consumer Cyclical,Leisure,12.7,7.6,,9.2,,9.8,3,False,9.2,15.4,12.3,2,False
1516.TW,"Falcon Power Co., Ltd.",Energy,Thermal Coal,,3.1,,3.2,,3.2,2,True,,1.6,1.6,1,True
1517.TW,Lee Chi Enterprises Company Ltd.,Industrials,Metal Fabrication,18.4,1.7,,1.2,,7.1,3,False,,8.0,8.0,1,True
1519.TW,"Fortune Electric Co., Ltd.",Industrials,Electrical Equipment & Parts,14.1,19.4,,18.1,,17.2,3,False,0.0,15.6,7.8,2,False
1521.TW,"Ta Yih Industrial Co., Ltd.",Consumer Cyclical,Auto Parts,18.2,6.9,,6.9,,10.7,3,False,10.7,11.6,11.1,2,False
1522.TW,"TYC Brother Industrial Co., Ltd.",Consumer Cyclical,Auto Parts,4.0,5.3,,4.4,,4.6,3,False,0.0,2.3,1.2,2,False
1524.TW,"Gordon Auto Body Parts Co., Ltd.",Consumer Cyclical,Auto Parts,11.5,10.6,,16.6,,12.9,3,False,14.3,11.1,12.7,2,False
1525.TW,Kian Shen Corporation,Consumer Cyclical,Auto Parts,,3.9,,13.0,,8.4,2,True,0.0,11.5,5.8,2,False
1526.TW,Sun Race Sturmey-Archer Corporation,Consumer Cyclical,Leisure,11.0,2.2,,1.4,,4.9,3,False,,9.0,9.0,1,True
1527.TW,Basso Industry Corp.,Industrials,Tools & Accessories,19.5,5.1,,13.9,,12.8,3,False,16.6,8.4,12.5,2,False
1528.TW,Anderson Industrial Corporation,Industrials,Specialty Industrial Machinery,4.6,1.8,,1.8,,2.7,3,False,,12.6,12.6,1,True
1529.TW,"Luxe Green Energy Technology Co., Ltd.",Industrials,Electrical Equipment & Parts,10.5,5.3,,14.1,,10.0,3,False,10.0,3.1,6.6,2,False
1530.TW,"Awea mechantronic co.,ltd",Industrials,Specialty Industrial Machinery,11.1,4.6,,12.9,,9.5,3,False,0.0,10.8,5.4,2,False
1531.TW,"Kaulin Mfg. Co., Ltd.",Industrials,Specialty Industrial Machinery,18.1,2.8,,5.3,,8.7,3,False,0.0,10.7,5.4,2,False
1532.TW,"China Metal Products Co., Ltd.",Industrials,Metal Fabrication,4.1,4.1,,5.2,,4.5,3,False,11.3,3.8,7.6,2,False
1533.TW,"Mobiletron Electronics Co.,Ltd.",Consumer Cyclical,Auto Parts,3.5,12.5,,9.8,,8.6,3,False,16.1,9.7,12.9,2,False
1535.TW,China Ecotek Corporation,Industrials,Pollution & Treatment Controls,19.3,11.1,,7.0,,12.5,3,False,18.7,4.1,11.4,2,False
1536.TW,"Hota Industrial Mfg. Co., Ltd.",Consumer Cyclical,Auto Parts,4.1,1.8,,0.9,,2.3,3,False,,4.0,4.0,1,True
1537.TW,"Kung Long Batteries Industrial Co.,Ltd",Industrials,Electrical Equipment & Parts,,13.6,,13.2,,13.4,2,True,20.0,6.2,13.1,2,False
1538.TW,"Jenn Feng Industrial Tools Co., Ltd.",Industrials,Tools & Accessories,9.2,0.1,,0.1,,3.1,3,False,,0.1,0.1,1,True
1539.TW,"Chiu Ting Machinery Co., Ltd.",Industrials,Specialty Industrial Machinery,16.0,3.7,,7.2,,9.0,3,False,16.7,4.1,10.4,2,False
1541.TW,"CHANG TYPE Industrial Co., Ltd.",Industrials,Tools & Accessories,16.5,8.7,,10.5,,11.9,3,False,20.0,3.2,11.6,2,False
1560.TW,Kinik Company,Industrials,Tools & Accessories,15.5,15.6,,18.0,,16.4,3,False,0.0,19.1,9.6,2,False
1563.TW,"SuperAlloy Industrial Co., Ltd.",Consumer Cyclical,Auto Parts,6.3,4.1,,7.1,,5.8,3,False,0.0,18.1,9.0,2,False
1568.TW,"Tsang Yow Industrial Co.,Ltd.",Consumer Cyclical,Auto Parts,18.4,9.5,,17.9,,15.3,3,False,11.9,16.8,14.4,2,False
1582.TW,Syncmold Enterprise Corp.,Technology,Electronic Components,8.4,7.7,,8.7,,8.3,3,False,13.1,9.4,11.2,2,False
1583.TW,Goodway Machine Corp.,Industrials,Specialty Industrial Machinery,8.6,6.7,,14.7,,10.0,3,False,20.0,8.1,14.0,2,False
1587.TW,Cryomax Cooling System Corp.,Consumer Cyclical,Auto Parts,8.7,3.4,,3.5,,5.2,3,False,0.0,0.7,0.4,2,False
1589.TW,"Yeong Guan Energy Technology Group Co., Ltd.",Industrials,Metal Fabrication,2.0,1.2,,1.0,,1.4,3,False,,0.0,0.0,1,True
1590.TW,Airtac International Group,Industrials,Specialty Industrial Machinery,19.4,15.4,,19.0,,17.9,3,False,10.9,18.9,14.9,2,False
1598.TW,Dyaco International Inc.,Consumer Cyclical,Leisure,8.4,1.9,,1.9,,4.1,3,False,,8.2,8.2,1,True
1603.TW,"China Wire & Cable Co., Ltd.",Technology,Electronics & Computer Distribution,10.2,7.1,,10.8,,9.4,3,False,16.1,3.7,9.9,2,False
1604.TW,Sampo Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",8.1,7.9,,12.0,,9.3,3,False,12.6,9.9,11.2,2,False
1605.TW,Walsin Lihwa Corporation,Basic Materials,Steel,9.2,9.0,,11.2,,9.8,3,False,17.7,15.2,16.4,2,False
1608.TW,"Hua Eng Wire & Cable Co., Ltd.",Industrials,Electrical Equipment & Parts,13.8,19.3,,19.7,,17.6,3,False,20.0,13.1,16.6,2,False
1609.TW,"Ta Ya Electric Wire & Cable Co., Ltd.",Industrials,Electrical Equipment & Parts,1.9,10.8,,9.3,,7.3,3,False,20.0,5.6,12.8,2,False
1611.TW,China Electric Mfg. Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",16.6,4.8,,17.0,,12.8,3,False,0.0,9.6,4.8,2,False
1612.TW,"Hong Tai Electric Industrial Co., Ltd.",Industrials,Electrical Equipment & Parts,19.9,12.2,,17.3,,16.5,3,False,20.0,6.4,13.2,2,False
1614.TW,"Taiwan Sanyo Electric Co.,Ltd.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",19.9,6.3,,11.3,,12.5,3,False,0.0,5.4,2.7,2,False
1615.TW,Dah San Electric Wire & Cable Corp.,Industrials,Electrical Equipment & Parts,16.2,16.7,,17.6,,16.8,3,False,20.0,6.1,13.0,2,False
1616.TW,Evertop Wire Cable Corporation,Industrials,Electrical Equipment & Parts,9.6,3.9,,3.6,,5.7,3,False,0.0,0.5,0.2,2,False
1617.TW,"Jung Shing Wire Co., Ltd.",Industrials,Electrical Equipment & Parts,14.3,8.7,,8.9,,10.6,3,False,20.0,11.3,15.6,2,False
1618.TW,"Hold-Key Electric Wire & Cable Co., Ltd",Technology,Electronics & Computer Distribution,12.3,12.4,,16.8,,13.8,3,False,19.5,5.3,12.4,2,False
1623.TW,"Ta Tun Electric Wire & Cable Co., Ltd.",Industrials,Electrical Equipment & Parts,8.5,16.7,,14.9,,13.4,3,False,19.0,4.7,11.8,2,False
1626.TW,Airmate (Cayman) International Co Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",13.1,1.1,,1.4,,5.2,3,False,,4.2,4.2,1,True
1702.TW,"Namchow Holdings Co., Ltd.",Consumer Defensive,Packaged Foods,8.5,2.6,,2.9,,4.7,3,False,0.0,4.6,2.3,2,False
1707.TW,Grape King Bio Ltd,Healthcare,Drug Manufacturers - Specialty & Generic,17.8,15.2,,14.8,,15.9,3,False,18.1,2.2,10.2,2,False
