sector,entry_date,entry_price,entry_price_eur,entry_value_eur,currency,peak,reinforcement_count,ticker,exit_date,exit_price,exit_reason,return_pct,exit_value_eur
Healthcare,2026-06-30,79.7300033569336,69.80362103865728,16.666666666666668,USD,0.14172826974276798,0,LQDA,2026-08-28,67.69000244140625,stop_loss,-0.15100966271915128,13.865387030640496
Healthcare,2026-06-30,371.6700134277344,325.39711120539,16.666666666666668,USD,0.010035731519877578,0,KRYS,2026-08-03,312.57000732421875,stop_loss,-0.15901203747502957,13.868375634090947
Technology,2026-07-31,1214.8299560546875,1054.2172474927675,16.666666666666668,USD,0.17516034898708144,0,SNDK,2026-08-06,1258.5799560546875,trailing_stop,0.03601327064907389,17.216348192741506
Industrials,2026-07-31,4172.0,22.602665286668564,16.666666666666668,JPY,0.45685522531160117,0,5803.T,2026-08-19,5328.0,trailing_stop,0.2770853307766059,21.271733942081696
Industrials,2026-07-31,486.0,13.018558616629038,16.666666666666668,TWD,0.4506172839506173,0,3167.TW,2026-08-10,655.0,trailing_stop,0.3477366255144032,22.508145843638466
Consumer Cyclical,2026-07-31,22.950000762939453,0.6147652884444618,16.666666666666668,TWD,1.4575163246598146,0,2491.TW,2026-08-31,50.79999923706055,trailing_stop,1.2135075184439361,37.58241847623522
Basic Materials,2026-07-31,8.75,5.419634408119434,16.666666666666668,CAD,0.3005714416503906,0,DSV.TO,2026-08-18,10.829999923706056,trailing_stop,0.23771427699497782,20.732200075671944
Technology,2026-07-31,360.5,9.656770331882239,16.666666666666668,TWD,0.4535367545076283,0,2408.TW,2026-08-19,481.0,trailing_stop,0.33425797503467414,22.49475239586211
Industrials,2026-07-31,570.4299926757812,495.0134245281243,16.666666666666668,USD,0.08283225041930042,0,AGX,2026-08-24,468.9800109863281,stop_loss,-0.17784826007056553,13.517153660967848
Energy,2026-02-28,12.329001426696776,7.639165280869977,16.666666666666668,CAD,0.18501078481841038,0,HWX.TO,2026-09-11,13.510000228881836,trailing_stop,0.09579030460875515,18.351636428096462
Consumer Cyclical,2026-03-31,12.399999618530272,2.057159754457339,16.666666666666668,BRL,0.20887098647305247,0,ALPA4.SA,2026-09-04,13.56999969482422,trailing_stop,0.09435484776511838,18.54708561166338
Basic Materials,2026-06-30,2740.708984375,31.818021271447154,16.666666666666668,GBp,0.17451360883325262,0,FRES.L,2026-09-10,2959.0,trailing_stop,0.07964764477713415,18.052600967413788
